location_name,year_id,age_group_name,measure_name,val,upper,lower,event,sec_school_enroll
Singapore,1999,All Ages,TFR,1.54343554654455,1.64873863694455,1.44217894817876,NA,NA
Singapore,2000,All Ages,TFR,1.51144058464062,1.61375214974703,1.42033132626649,NA,NA
Singapore,2001,All Ages,TFR,1.38840366562185,1.47852939610199,1.29966306435541,NA,NA
Singapore,2002,All Ages,TFR,1.32858777459487,1.42190254277923,1.24207056162642,NA,NA
Singapore,2003,All Ages,TFR,1.26342546660875,1.35419367703816,1.18216267362787,NA,NA
Singapore,2004,All Ages,TFR,1.26528021274939,1.35590830541641,1.18045109739937,NA,NA
Singapore,2005,All Ages,TFR,1.2745810252192,1.35848025993095,1.19600198492912,NA,NA
Singapore,2006,All Ages,TFR,1.2852657114945,1.37025740477325,1.19310525568099,NA,NA
Singapore,2007,All Ages,TFR,1.29520220786939,1.37463057444476,1.20807123432459,NA,NA
Singapore,2008,All Ages,TFR,1.25954583996608,1.34555012969202,1.17844596270096,NA,NA
Singapore,2009,All Ages,TFR,1.18604339882311,1.26794113156283,1.10806968693005,NA,NA
Singapore,2010,All Ages,TFR,1.1724731881461,1.25863986080353,1.09255068363606,NA,NA
Singapore,1980,All Ages,NRR,0.801754883,0.856014713,0.751929706,NA,NA
Singapore,1981,All Ages,NRR,0.786801758,0.85042253,0.72656205,NA,NA
Singapore,1982,All Ages,NRR,0.746772923,0.804252439,0.68866765,NA,NA
Singapore,1983,All Ages,NRR,0.716686402,0.773248774,0.660726805,NA,NA
Singapore,1984,All Ages,NRR,0.729227783,0.782092023,0.677025614,NA,NA
Singapore,1985,All Ages,NRR,0.683669463,0.737209511,0.635370253,NA,NA
Singapore,1986,All Ages,NRR,0.674039665,0.726083311,0.621272238,NA,NA
Singapore,1987,All Ages,NRR,0.809685904,0.864638746,0.754310177,NA,NA
Singapore,1988,All Ages,NRR,0.836787447,0.894105638,0.781525204,NA,NA
Singapore,1989,All Ages,NRR,0.8014997,0.857888218,0.748174181,NA,NA
Singapore,1990,All Ages,NRR,0.806156168,0.863119325,0.751204867,NA,NA
Singapore,1991,All Ages,NRR,0.779057733,0.835009502,0.727729314,NA,NA
Singapore,1992,All Ages,NRR,0.785245768,0.839924576,0.73360496,NA,NA
Singapore,1993,All Ages,NRR,0.784693918,0.83624947,0.735496606,NA,NA
Singapore,1994,All Ages,NRR,0.765392003,0.823382944,0.706770202,NA,NA
Singapore,1995,All Ages,NRR,0.7577051,0.808917238,0.709379351,NA,NA
Singapore,1996,All Ages,NRR,0.747677045,0.796073678,0.702547586,NA,NA
Singapore,1997,All Ages,NRR,0.702497815,0.755036426,0.658104722,NA,NA
Singapore,1998,All Ages,NRR,0.665308021,0.709798801,0.621525616,NA,NA
Singapore,1999,All Ages,NRR,0.704388241,0.752517524,0.658138983,NA,NA
Singapore,2000,All Ages,NRR,0.690788516,0.737634767,0.649094096,NA,NA
Singapore,2001,All Ages,NRR,0.635780435,0.677029559,0.595117549,NA,NA
Singapore,2002,All Ages,NRR,0.609546641,0.652405676,0.569824354,NA,NA
Singapore,2003,All Ages,NRR,0.581123476,0.622914586,0.543746819,NA,NA
Singapore,2004,All Ages,NRR,0.582796421,0.624535047,0.543736891,NA,NA
Singapore,2005,All Ages,NRR,0.588044923,0.626749247,0.551834354,NA,NA
Singapore,2006,All Ages,NRR,0.593629957,0.632997061,0.55102566100000006,NA,NA
Singapore,2007,All Ages,NRR,0.599135055,0.635920608,0.558859527,NA,NA
Singapore,2008,All Ages,NRR,0.583019248,0.622844232,0.545493387,NA,NA
Singapore,2009,All Ages,NRR,0.549458113,0.587499982,0.513323558,NA,NA
Singapore,2010,All Ages,NRR,0.543958309,0.583992485,0.506868983,NA,NA
Singapore,1980,10 to 54,CBR,17.851374292129847,19.181459192615453,16.62524673866992,NA,NA
Singapore,1981,10 to 54,CBR,17.714239990100737,19.324207334290662,16.203019771411586,NA,NA
Singapore,1982,10 to 54,CBR,16.887924062575348,18.314533805199382,15.450935875268307,NA,NA
Singapore,1983,10 to 54,CBR,16.18356507417014,17.548736045141226,14.823672205404947,NA,NA
Singapore,1984,10 to 54,CBR,16.41488311397342,17.68375375674179,15.180187724453766,NA,NA
Singapore,1985,10 to 54,CBR,15.336022642797642,16.59286305151622,14.17729584806511,NA,NA
Singapore,1986,10 to 54,CBR,15.046531642362416,16.286119237454265,13.817876180129803,NA,NA
Singapore,1987,10 to 54,CBR,18.029442821432383,19.3080304773789,16.73884855089787,NA,NA
Singapore,1988,10 to 54,CBR,18.66150284659203,20.021400423475406,17.392035110296362,NA,NA
Singapore,1989,10 to 54,CBR,17.931298543172804,19.252545957768447,16.712489565545614,NA,NA
Singapore,1990,10 to 54,CBR,18.092804369167222,19.413180934595818,16.813934499149035,NA,NA
Singapore,1991,10 to 54,CBR,17.412399974547814,18.73068438033345,16.212649508470626,NA,NA
Singapore,1992,10 to 54,CBR,17.49653190656458,18.774436702701163,16.315340931299133,NA,NA
Singapore,1993,10 to 54,CBR,17.353463548520672,18.513948554848334,16.242943200944474,NA,NA
Singapore,1994,10 to 54,CBR,16.802214665859925,18.090862377036427,15.506044116923643,NA,NA
Singapore,1995,10 to 54,CBR,16.52281362336639,17.658797328888532,15.45221206608545,NA,NA
Singapore,1996,10 to 54,CBR,16.03921604049238,17.132079123504766,15.033808400210754,NA,NA
Singapore,1997,10 to 54,CBR,14.962306192040165,16.121835102436656,13.976780645702124,NA,NA
Singapore,1998,10 to 54,CBR,14.133350454174687,15.151311173723702,13.1688312102964,NA,NA
Singapore,1999,10 to 54,CBR,15.189051567389853,16.300005197663154,14.150243734842242,NA,NA
Singapore,2000,10 to 54,CBR,14.996356889740783,16.060143814585036,14.037203972902834,NA,NA
Singapore,2001,10 to 54,CBR,13.723369721417143,14.683168741161643,12.77327658599516,NA,NA
Singapore,2002,10 to 54,CBR,12.93791469860346,13.894673645819356,12.083572836496478,NA,NA
Singapore,2003,10 to 54,CBR,12.043934091481631,12.97240364942377,11.246516016568075,NA,NA
Singapore,2004,10 to 54,CBR,11.850170180985174,12.72038315760576,11.021593119981558,NA,NA
Singapore,2005,10 to 54,CBR,11.789433449781312,12.57323464583979,11.021638896605051,NA,NA
Singapore,2006,10 to 54,CBR,11.750175743137284,12.541285294987352,10.919786864910375,NA,NA
Singapore,2007,10 to 54,CBR,11.742771606833196,12.48068401017015,10.925873499942561,NA,NA
Singapore,2008,10 to 54,CBR,11.399934921382041,12.205384548182192,10.610896354650313,NA,NA
Singapore,2009,10 to 54,CBR,10.8560392220577,11.638317680889193,10.08807834572216,NA,NA
Singapore,2010,10 to 54,CBR,10.941144394082423,11.756530266942585,10.19215402412185,NA,NA
Thailand,1980,All Ages,TFR,3.24779250909888,3.39397750234187,3.09732815880155,NA,27.7804298400879
Thailand,1981,All Ages,TFR,3.10555777521644,3.25895191536819,2.95584343883056,NA,28.6206703186035
Thailand,1982,All Ages,TFR,2.96537733165199,3.11503003297869,2.82085546168585,NA,28.8844795227051
Thailand,1983,All Ages,TFR,2.82199808543775,2.96552815757985,2.68327701505772,NA,NA
Thailand,1984,All Ages,TFR,2.67535295454275,2.80157016968937,2.55923775749721,NA,30.3563404083252
Thailand,1985,All Ages,TFR,2.53584867925205,2.65273518890009,2.42628751087284,NA,30.6374397277832
Thailand,1986,All Ages,TFR,2.40563934387343,2.5247978920228,2.29185354028986,NA,30.1569595336914
Thailand,1987,All Ages,TFR,2.27902503570491,2.41027068384389,2.15548083705322,NA,29.2773094177246
Thailand,1988,All Ages,TFR,2.16340359287636,2.3018144594471,2.03632224622601, Floods and Mudslides ,28.1738204956055
Thailand,1989,All Ages,TFR,2.07046154465529,2.19454703018443,1.94878671150281,NA,27.9135608673096
Thailand,1990,All Ages,TFR,1.99562299273024,2.11388187217517,1.88683347870762,NA,28.5175399780273
Thailand,1991,All Ages,TFR,1.93533297111255,2.05466531556204,1.81936289785447,NA,30.2601890563965
Thailand,1992,All Ages,TFR,1.89164162816032,2.01324578377318,1.77131231514588,NA,33.4427909851074
Thailand,1993,All Ages,TFR,1.86054686918808,1.98525547188979,1.73675223631649,NA,37.5629997253418
Thailand,1994,All Ages,TFR,1.83357027446613,1.95934117770754,1.71890996258719,NA,42.537540435791
Thailand,1995,All Ages,TFR,1.80260763118428,1.92037529813009,1.69094084094081, Floods ,47.7938613891602
Thailand,1996,All Ages,TFR,1.76248174549326,1.87622895355538,1.65369468530676,NA,54.1887283325195
Thailand,1997,All Ages,TFR,1.7192497665303,1.83375189113859,1.60997765295246,NA,57.5036811828613
Thailand,1998,All Ages,TFR,1.68160519675642,1.78986901459652,1.57086503589345,NA,61.1395606994629
Thailand,1999,All Ages,TFR,1.65080572833882,1.75915782509693,1.55114489972729, Drought ,NA
Thailand,2000,All Ages,TFR,1.61894662472338,1.72841159036719,1.52129423250981,NA,NA
Thailand,2001,All Ages,TFR,1.58352935368309,1.69433148419487,1.48094783034257, Floods ,62.8620796203613
Thailand,2002,All Ages,TFR,1.55391785449321,1.66435340664389,1.44247088523147, Floods ,64.9384536743164
Thailand,2003,All Ages,TFR,1.5345514294936,1.64520056826599,1.431662159225,NA,NA
Thailand,2004,All Ages,TFR,1.5221141587493,1.63362042269279,1.42095906723044,NA,68.3514862060547
Thailand,2005,All Ages,TFR,1.51056962269979,1.61646148212202,1.40489565035286, Floods ,73.6311569213867
Thailand,2005,All Ages,TFR,1.51056962269979,1.61646148212202,1.40489565035286, Floods ,73.6311569213867
Thailand,2006,All Ages,TFR,1.49708967501168,1.61001638365649,1.39149491712476, Floods ,NA
Thailand,2006,All Ages,TFR,1.49708967501168,1.61001638365649,1.39149491712476, Floods ,NA
Thailand,2007,All Ages,TFR,1.48347556907683,1.5998788708055,1.37563378451168, Floods ,NA
Thailand,2008,All Ages,TFR,1.47226915063976,1.59269200961984,1.3637265044832, Floods ,NA
Thailand,2008,All Ages,TFR,1.47226915063976,1.59269200961984,1.3637265044832, Cold Wave ,NA
Thailand,2009,All Ages,TFR,1.46272770699564,1.57587117499151,1.35633840863214, Floods ,NA
Thailand,2009,All Ages,TFR,1.46272770699564,1.57587117499151,1.35633840863214, Floods and Flash Floods ,NA
Thailand,2009,All Ages,TFR,1.46272770699564,1.57587117499151,1.35633840863214, Drought ,NA
Thailand,2010,All Ages,TFR,1.45287213096092,1.56419545039252,1.35146272448345, Floods ,NA
Thailand,1980,All Ages,NRR,1.40718761,1.470921768,1.341920158,NA,27.7804298400879
Thailand,1981,All Ages,NRR,1.354302531,1.420553721,1.290556611,NA,28.6206703186035
Thailand,1982,All Ages,NRR,1.297987157,1.362532295,1.234674691,NA,28.8844795227051
Thailand,1983,All Ages,NRR,1.239063021,1.303888342,1.17915421,NA,NA
Thailand,1984,All Ages,NRR,1.179185807,1.236211175,1.127719311,NA,30.3563404083252
Thailand,1985,All Ages,NRR,1.12263356,1.173621775,1.07496663,NA,30.6374397277832
Thailand,1986,All Ages,NRR,1.069247213,1.122344738,1.018572019,NA,30.1569595336914
Thailand,1987,All Ages,NRR,1.015145024,1.0745162,0.9599601,NA,29.2773094177246
Thailand,1988,All Ages,NRR,0.965752886,1.028134015,0.908613196, Floods and Mudslides ,28.1738204956055
Thailand,1989,All Ages,NRR,0.926500651,0.982156563,0.872237548,NA,27.9135608673096
Thailand,1990,All Ages,NRR,0.894677729,0.947319697,0.845231147,NA,28.5175399780273
Thailand,1991,All Ages,NRR,0.868853592,0.922221017,0.816894792,NA,30.2601890563965
Thailand,1992,All Ages,NRR,0.850636153,0.905649956,0.796525639,NA,33.4427909851074
Thailand,1993,All Ages,NRR,0.837706153,0.894334597,0.781888925,NA,37.5629997253418
Thailand,1994,All Ages,NRR,0.825059022,0.881901208,0.773180003,NA,42.537540435791
Thailand,1995,All Ages,NRR,0.810729129,0.863682549,0.759700757, Floods ,47.7938613891602
Thailand,1996,All Ages,NRR,0.793061393,0.843838358,0.743915472,NA,54.1887283325195
Thailand,1997,All Ages,NRR,0.774659156,0.824957552,0.725194977,NA,57.5036811828613
Thailand,1998,All Ages,NRR,0.757832435,0.806689156,0.70858024,NA,61.1395606994629
Thailand,1999,All Ages,NRR,0.743994184,0.792925006,0.697757058, Drought ,NA
Thailand,2000,All Ages,NRR,0.730129765,0.780154584,0.6856345,NA,NA
Thailand,2001,All Ages,NRR,0.715581911,0.7660724,0.669365711, Floods ,62.8620796203613
Thailand,2002,All Ages,NRR,0.702898745,0.752925789,0.652726472, Floods ,64.9384536743164
Thailand,2003,All Ages,NRR,0.696205486,0.746113886,0.649993143,NA,NA
Thailand,2004,All Ages,NRR,0.691356598,0.741891642,0.645550645,NA,68.3514862060547
Thailand,2005,All Ages,NRR,0.689786254,0.737686969,0.641245363, Floods ,73.6311569213867
Thailand,2005,All Ages,NRR,0.689786254,0.737686969,0.641245363, Floods ,73.6311569213867
Thailand,2006,All Ages,NRR,0.685337664,0.737193393,0.636470249, Floods ,NA
Thailand,2006,All Ages,NRR,0.685337664,0.737193393,0.636470249, Floods ,NA
Thailand,2007,All Ages,NRR,0.680932653,0.733678125,0.631839748, Floods ,NA
Thailand,2008,All Ages,NRR,0.676924767,0.732443425,0.627288516, Floods ,NA
Thailand,2008,All Ages,NRR,0.676924767,0.732443425,0.627288516, Cold Wave ,NA
Thailand,2009,All Ages,NRR,0.67372508,0.726371693,0.625038772, Floods ,NA
Thailand,2009,All Ages,NRR,0.67372508,0.726371693,0.625038772, Floods and Flash Floods ,NA
Thailand,2009,All Ages,NRR,0.67372508,0.726371693,0.625038772, Drought ,NA
Thailand,2010,All Ages,NRR,0.670602843,0.722344918,0.623628692, Floods ,NA
Thailand,1980,10 to 54,CBR,26.382544755767327,27.794718954317293,24.988241428608717,NA,27.7804298400879
Thailand,1981,10 to 54,CBR,25.795518211027236,27.22460807875274,24.406409000569667,NA,28.6206703186035
Thailand,1982,10 to 54,CBR,25.163970737301746,26.64396294191923,23.775490754899668,NA,28.8844795227051
Thailand,1983,10 to 54,CBR,24.442217329228818,25.90367218930134,23.122440441508914,NA,NA
Thailand,1984,10 to 54,CBR,23.600911859182247,24.846486329369117,22.4531236228743,NA,30.3563404083252
Thailand,1985,10 to 54,CBR,22.712287614366627,23.845362884205965,21.676886734152085,NA,30.6374397277832
Thailand,1986,10 to 54,CBR,21.8246413109243,22.94240985595498,20.71872822923943,NA,30.1569595336914
Thailand,1987,10 to 54,CBR,20.91202898481459,22.174877590276687,19.722806655615145,NA,29.2773094177246
Thailand,1988,10 to 54,CBR,20.038112695342466,21.396974955982397,18.806486375442915, Floods and Mudslides ,28.1738204956055
Thailand,1989,10 to 54,CBR,19.31050835915856,20.54394120232931,18.118329687111906,NA,27.9135608673096
Thailand,1990,10 to 54,CBR,18.698710794675637,19.87297179751154,17.631504574554715,NA,28.5175399780273
Thailand,1991,10 to 54,CBR,18.18169213679711,19.34120902822425,17.072265207899633,NA,30.2601890563965
Thailand,1992,10 to 54,CBR,17.78540855162599,18.965742046801555,16.652839451343887,NA,33.4427909851074
Thailand,1993,10 to 54,CBR,17.473751287399537,18.677841843254562,16.293639091400777,NA,37.5629997253418
Thailand,1994,10 to 54,CBR,17.170680601197933,18.368067587570156,16.079729628225166,NA,42.537540435791
Thailand,1995,10 to 54,CBR,16.806398628423572,17.91627680966651,15.751857557674832, Floods ,47.7938613891602
Thailand,1996,10 to 54,CBR,16.334188959659215,17.377275426456702,15.327466690171802,NA,54.1887283325195
Thailand,1997,10 to 54,CBR,15.806589278567012,16.84811530151834,14.794594932357134,NA,57.5036811828613
Thailand,1998,10 to 54,CBR,15.305493103145366,16.2831000398433,14.297663898129889,NA,61.1395606994629
Thailand,1999,10 to 54,CBR,14.852020470408169,15.812782844067536,13.952356332418654, Drought ,NA
Thailand,2000,10 to 54,CBR,14.384400584808096,15.331604959551784,13.517780586135025,NA,NA
Thailand,2001,10 to 54,CBR,13.886995746679453,14.850288308338076,12.994523610068038, Floods ,62.8620796203613
Thailand,2002,10 to 54,CBR,13.444295288220768,14.370359054259621,12.507152207846463, Floods ,64.9384536743164
Thailand,2003,10 to 54,CBR,13.094006963270866,14.016174257206785,12.235497280413464,NA,NA
Thailand,2004,10 to 54,CBR,12.805649471242834,13.725406790944213,11.951389107885904,NA,68.3514862060547
Thailand,2005,10 to 54,CBR,12.526180195614137,13.385125270008473,11.672023796156605, Floods ,73.6311569213867
Thailand,2005,10 to 54,CBR,12.526180195614137,13.385125270008473,11.672023796156605, Floods ,73.6311569213867
Thailand,2006,10 to 54,CBR,12.329706940957426,13.25030889324084,11.4708801535939, Floods ,NA
Thailand,2006,10 to 54,CBR,12.329706940957426,13.25030889324084,11.4708801535939, Floods ,NA
Thailand,2007,10 to 54,CBR,12.225315044657163,13.171949571315093,11.340880931891656, Floods ,NA
Thailand,2008,10 to 54,CBR,11.973064615926548,12.923013823253033,11.102922882138914, Floods ,NA
Thailand,2008,10 to 54,CBR,11.973064615926548,12.923013823253033,11.102922882138914, Cold Wave ,NA
Thailand,2009,10 to 54,CBR,11.565671656678216,12.434707781939158,10.732158473087864, Floods ,NA
Thailand,2009,10 to 54,CBR,11.565671656678216,12.434707781939158,10.732158473087864, Floods and Flash Floods ,NA
Thailand,2009,10 to 54,CBR,11.565671656678216,12.434707781939158,10.732158473087864, Drought ,NA
Thailand,2010,10 to 54,CBR,11.2532838306453,12.074295689851647,10.496997952131316, Floods ,NA
Viet Nam,1980,All Ages,TFR,3.92131621368364,4.10601734697461,3.74806249000469,NA,43.4530906677246
Viet Nam,1981,All Ages,TFR,3.79677334322763,3.96427911089602,3.62737326679141,NA,NA
Viet Nam,1982,All Ages,TFR,3.67824724125464,3.8283176448192,3.52370101811701,NA,NA
Viet Nam,1983,All Ages,TFR,3.57316142564759,3.70428872048011,3.43092413010538,NA,NA
Viet Nam,1984,All Ages,TFR,3.48906844480742,3.60803538247791,3.36351399209293,NA,NA
Viet Nam,1985,All Ages,TFR,3.41689331495378,3.52822326974924,3.30691813275197,NA,NA
Viet Nam,1986,All Ages,TFR,3.34540521844229,3.45470931649165,3.24684416136736,NA,NA
Viet Nam,1987,All Ages,TFR,3.2722661010724,3.37079225626919,3.17394563979361,NA,NA
Viet Nam,1988,All Ages,TFR,3.195712256962,3.28597063267857,3.10306518259593,NA,NA
Viet Nam,1989,All Ages,TFR,3.11375699433951,3.20378973998404,3.02216515368447,NA,NA
Viet Nam,1990,All Ages,TFR,3.02456130246009,3.11692091978951,2.93674323310784,NA,34.9037590026855
Viet Nam,1991,All Ages,TFR,2.92781619612685,3.01890561222487,2.83598228225655,NA,NA
Viet Nam,1992,All Ages,TFR,2.82499308697806,2.91932534278165,2.73248617933229,NA,NA
Viet Nam,1993,All Ages,TFR,2.72480002506723,2.81888469219993,2.63197989471412,NA,NA
Viet Nam,1994,All Ages,TFR,2.63886523461682,2.72919980290557,2.54996173459657,NA,NA
Viet Nam,1995,All Ages,TFR,2.56385761566652,2.65293747847996,2.47652922986087,NA,NA
Viet Nam,1996,All Ages,TFR,2.49356988279283,2.58136143825328,2.40770405324908,NA,NA
Viet Nam,1997,All Ages,TFR,2.43030569987451,2.51596757519988,2.34442028972014,NA,NA
Viet Nam,1998,All Ages,TFR,2.37584138598309,2.4611956160853,2.2869004944023,NA,58.260181427002
Viet Nam,1999,All Ages,TFR,2.33123815542776,2.42083620516246,2.24399105340985,NA,NA
Viet Nam,2000,All Ages,TFR,2.29587408863848,2.38544230225635,2.20238055446527,NA,NA
Viet Nam,2001,All Ages,TFR,2.26778582485935,2.36093477670991,2.17775038019309,NA,NA
Viet Nam,2002,All Ages,TFR,2.24397259167182,2.33523917626044,2.15150762284224,NA,NA
Viet Nam,2003,All Ages,TFR,2.22193698849904,2.31356742158592,2.13089648967759,NA,NA
Viet Nam,2004,All Ages,TFR,2.20025077614285,2.29266108316015,2.11022922029748,NA,NA
Viet Nam,2005,All Ages,TFR,2.17804880880757,2.27270809552919,2.08858630700559,NA,NA
Viet Nam,2006,All Ages,TFR,2.15417367322994,2.2463310403977,2.06587784981146,NA,NA
Viet Nam,2007,All Ages,TFR,2.12745080806959,2.21925407861082,2.03584437044771,NA,NA
Viet Nam,2008,All Ages,TFR,2.0973530188454,2.19344495434554,2.00563941451142,NA,NA
Viet Nam,2009,All Ages,TFR,2.06398546198585,2.16219384138637,1.96711340040273,NA,NA
Viet Nam,2010,All Ages,TFR,2.02768088312867,2.13488359914757,1.92548606950348,NA,NA
Viet Nam,1980,All Ages,NRR,1.709973822,1.781727415,1.636524219,NA,43.4530906677246
Viet Nam,1981,All Ages,NRR,1.661244074,1.727325852,1.593445295,NA,NA
Viet Nam,1982,All Ages,NRR,1.613745337,1.67377635,1.553776416,NA,NA
Viet Nam,1983,All Ages,NRR,1.57063575,1.62419655,1.51477916,NA,NA
Viet Nam,1984,All Ages,NRR,1.536736777,1.587419505,1.487309568,NA,NA
Viet Nam,1985,All Ages,NRR,1.50994359,1.557968719,1.463797219,NA,NA
Viet Nam,1986,All Ages,NRR,1.48368664,1.528301276,1.438136595,NA,NA
Viet Nam,1987,All Ages,NRR,1.454625599,1.497257078,1.411600681,NA,NA
Viet Nam,1988,All Ages,NRR,1.424610026,1.464797781,1.383927987,NA,NA
Viet Nam,1989,All Ages,NRR,1.393150536,1.433274164,1.354277134,NA,NA
Viet Nam,1990,All Ages,NRR,1.359616404,1.399572067,1.320040828,NA,34.9037590026855
Viet Nam,1991,All Ages,NRR,1.320896984,1.360650871,1.280657827,NA,NA
Viet Nam,1992,All Ages,NRR,1.276671768,1.318642006,1.237614641,NA,NA
Viet Nam,1993,All Ages,NRR,1.233909,1.275339503,1.193213844,NA,NA
Viet Nam,1994,All Ages,NRR,1.195844214,1.236332127,1.157099272,NA,NA
Viet Nam,1995,All Ages,NRR,1.165225215,1.205127708,1.125697867,NA,NA
Viet Nam,1996,All Ages,NRR,1.137663313,1.17738972,1.098427005,NA,NA
Viet Nam,1997,All Ages,NRR,1.109370677,1.147616565,1.070722705,NA,NA
Viet Nam,1998,All Ages,NRR,1.085872481,1.124872076,1.045901494,NA,58.260181427002
Viet Nam,1999,All Ages,NRR,1.066582534,1.105936345,1.026978144,NA,NA
Viet Nam,2000,All Ages,NRR,1.050052744,1.090632213,1.008664262,NA,NA
Viet Nam,2001,All Ages,NRR,1.036082211,1.078007475,0.994296303,NA,NA
Viet Nam,2002,All Ages,NRR,1.024313755,1.066179466,0.983161806,NA,NA
Viet Nam,2003,All Ages,NRR,1.013645446,1.054857347,0.972774448,NA,NA
Viet Nam,2004,All Ages,NRR,1.002464418,1.043769703,0.961657859,NA,NA
Viet Nam,2005,All Ages,NRR,0.992009768,1.034870751,0.951519058,NA,NA
Viet Nam,2006,All Ages,NRR,0.980593361,1.022639947,0.940962422,NA,NA
Viet Nam,2007,All Ages,NRR,0.969775822,1.011286442,0.928345055,NA,NA
Viet Nam,2008,All Ages,NRR,0.956403401,0.999374462,0.91493742,NA,NA
Viet Nam,2009,All Ages,NRR,0.941860232,0.986022108,0.898613955,NA,NA
Viet Nam,2010,All Ages,NRR,0.927446796,0.975304363,0.881439072,NA,NA
Viet Nam,1980,10 to 54,CBR,30.246456030148924,31.44771979953305,29.044910991143553,NA,43.4530906677246
Viet Nam,1981,10 to 54,CBR,30.005332597390666,31.147230164764977,28.83768192419326,NA,NA
Viet Nam,1982,10 to 54,CBR,29.740392408397554,30.798086035835134,28.643514073454565,NA,NA
Viet Nam,1983,10 to 54,CBR,29.483010407247875,30.403978067833684,28.499916067392647,NA,NA
Viet Nam,1984,10 to 54,CBR,29.26632572159304,30.176460532393147,28.364789071114416,NA,NA
Viet Nam,1985,10 to 54,CBR,29.04134786028407,29.90074990210398,28.178423728222743,NA,NA
Viet Nam,1986,10 to 54,CBR,28.73652964462171,29.617581393936955,27.872570384974484,NA,NA
Viet Nam,1987,10 to 54,CBR,28.33348662318582,29.17011558393615,27.494239503423078,NA,NA
Viet Nam,1988,10 to 54,CBR,27.83500440807547,28.61840871145083,27.028520826608617,NA,NA
Viet Nam,1989,10 to 54,CBR,27.23448231685158,28.020083930376813,26.4160941466493,NA,NA
Viet Nam,1990,10 to 54,CBR,26.52280541216585,27.337085871323936,25.731412968393833,NA,34.9037590026855
Viet Nam,1991,10 to 54,CBR,25.69701758427991,26.51528279221845,24.8875184992934,NA,NA
Viet Nam,1992,10 to 54,CBR,24.779671725990955,25.632759848288387,23.95709574337192,NA,NA
Viet Nam,1993,10 to 54,CBR,23.85931996762983,24.685559765473943,23.043422610637098,NA,NA
Viet Nam,1994,10 to 54,CBR,23.044343390758424,23.829680349470625,22.253175086241136,NA,NA
Viet Nam,1995,10 to 54,CBR,22.311044403328964,23.08705084571903,21.53089814491208,NA,NA
Viet Nam,1996,10 to 54,CBR,21.618917590874112,22.38279710892601,20.86049941998827,NA,NA
Viet Nam,1997,10 to 54,CBR,21.005895047892484,21.745395960430233,20.256604385662268,NA,NA
Viet Nam,1998,10 to 54,CBR,20.494520940221832,21.249356585651718,19.723900476401923,NA,58.260181427002
Viet Nam,1999,10 to 54,CBR,20.09832958815303,20.859941786179924,19.33267768769051,NA,NA
Viet Nam,2000,10 to 54,CBR,19.810178940267413,20.593021717624353,18.99270492897222,NA,NA
Viet Nam,2001,10 to 54,CBR,19.612076040084187,20.41643642935334,18.820103642752027,NA,NA
Viet Nam,2002,10 to 54,CBR,19.476381760781077,20.267178722107296,18.674364672132647,NA,NA
Viet Nam,2003,10 to 54,CBR,19.37506699330557,20.17372009464936,18.580166148644025,NA,NA
Viet Nam,2004,10 to 54,CBR,19.28681563682968,20.106085586203804,18.488019888066912,NA,NA
Viet Nam,2005,10 to 54,CBR,19.198368826888984,20.040075312697383,18.392305917465787,NA,NA
Viet Nam,2006,10 to 54,CBR,19.09643555950641,19.947533367665713,18.284182009874026,NA,NA
Viet Nam,2007,10 to 54,CBR,18.963518871870836,19.825923811854675,18.118413703924467,NA,NA
Viet Nam,2008,10 to 54,CBR,18.78987331975419,19.675492927860418,17.935011470190485,NA,NA
Viet Nam,2009,10 to 54,CBR,18.571973656427186,19.499522500953137,17.673987583302832,NA,NA
Viet Nam,2010,10 to 54,CBR,18.304008805508452,19.312322740323953,17.335427912666848,NA,NA
